"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","data_processing","platform_id","contact_name","contact_email","contact_department","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","data_row_count","disease state:ch1","tissue:ch1"
"GSM3334470","microRNA profile of HNT17","GSM3334470","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","167","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334470/suppl/GSM3334470_20170303-s23-down-high100_HNT17.gpr.gz","1856","head-neck tumor","whole blood"
"GSM3334471","microRNA profile of HNT18","GSM3334471","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","168","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334471/suppl/GSM3334471_20170303-s14-down-high100_HNT18.gpr.gz","1856","head-neck tumor","whole blood"
"GSM3334472","microRNA profile of HNT19","GSM3334472","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","169","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334472/suppl/GSM3334472_20170303-s15-up-high100_HNT19.gpr.gz","1856","head-neck tumor","whole blood"
"GSM3334473","microRNA profile of HNT20","GSM3334473","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","170","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334473/suppl/GSM3334473_20170303-s15-down-high100_HNT20.gpr.gz","1856","head-neck tumor","whole blood"
"GSM3334474","microRNA profile of HNT21","GSM3334474","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","171","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334474/suppl/GSM3334474_20170303-s17-up-high100-HNT21.gpr.gz","1856","head-neck tumor","whole blood"
"GSM3334475","microRNA profile of HNT22","GSM3334475","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","172","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334475/suppl/GSM3334475_20170303-s39-down-high100_HNT22.gpr.gz","1856","head-neck tumor","whole blood"
"GSM3334476","microRNA profile of HNT23","GSM3334476","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","173","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334476/suppl/GSM3334476_20170303-s40-up-high100_HNT23.gpr.gz","1856","head-neck tumor","whole blood"
"GSM3334477","microRNA profile of HNT24","GSM3334477","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","174","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334477/suppl/GSM3334477_20170303-s27-up-high100_HNT24.gpr.gz","1856","head-neck tumor","whole blood"
"GSM3334478","microRNA profile of HNT25","GSM3334478","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","175","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334478/suppl/GSM3334478_20170303-s30-down-high100_HNT25.gpr.gz","1856","head-neck tumor","whole blood"
"GSM3334479","microRNA profile of HNT26","GSM3334479","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","176","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334479/suppl/GSM3334479_20170303-s31-up-high100_HNT26.gpr.gz","1856","head-neck tumor","whole blood"
"GSM3334480","microRNA profile of HNT27","GSM3334480","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","177","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334480/suppl/GSM3334480_20170303-s31-down-high100_HNT27.gpr.gz","1856","head-neck tumor","whole blood"
"GSM3334481","microRNA profile of HNT28","GSM3334481","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","178","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334481/suppl/GSM3334481_20170303-s32-up-high100_HNT28.gpr.gz","1856","head-neck tumor","whole blood"
"GSM3334482","microRNA profile of HNT29","GSM3334482","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","179","Homo sapiens","disease state: head-neck tumor","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334482/suppl/GSM3334482_20170303-s32-down-high100_HNT29.gpr.gz","1856","head-neck tumor","whole blood"
