"","GSM4292511","GSM4292512","GSM4292513","GSM4292514","GSM4292515","GSM4292516","GSM4292517","GSM4292518","GSM4292519","GSM4292520","GSM4292521","GSM4292522","GSM4292523","GSM4292524","GSM4292525","GSM4292526","GSM4292527","GSM4292528","GSM4292529","GSM4292530","GSM4292531","GSM4292532","GSM4292533","GSM4292534","GSM4292535","GSM4292536","GSM4292537","GSM4292538","GSM4292539"
"hsa-miR-744-5p",7.4757334309664,10.3376219019925,7.54689445988764,7.75488750216347,8.18982455888002,7.876516946565,6.16992500144231,5.39231742277876,7.33985000288462,6.76818432477693,7.04439411935845,7.91288933622996,5.58496250072116,6.8073549220576,6.93073733756289,7.85798099512757,3,8.13442632022093,8.71080643369935,7.2667865406949,8.82654848729091,7.27612440527424,8.20945336562895,7.85174904141606,8.10852445677817,8.08214904135387,7.16992500144231,6.62935662007961,6.97727992349992
"hsa-miR-758-3p",2.8073549220576,3.70043971814109,2,3.4594316186373,3.32192809488736,3.58496250072116,1.58496250072116,2,2.58496250072116,2.58496250072116,1.58496250072116,1.58496250072116,1,1,2,1,0,3.32192809488736,4.32192809488736,1.58496250072116,3.16992500144231,2.8073549220576,2.8073549220576,2,2.32192809488736,1.58496250072116,0,0,2.32192809488736
"hsa-miR-758-5p",0,1.58496250072116,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,1,0,0,0,0,1,0,0,1.58496250072116,0
"hsa-miR-760",12.1658491461764,10.1799090900149,12.4558409091264,12.8437248062992,13.1982915550922,12.5328429109613,12.1655351413779,9.9614496943982,12.4726908392428,12.6363980488838,12.7465143211385,13.082648042353,10.1823943534045,11.8668925276766,11.8895039634115,12.8769005910403,8.87958324961278,12.7069276396174,12.9386607097692,11.2567983860794,13.5924570372681,12.326710358347,12.7338627196785,12.7221671397819,13.1746136472359,13.3601612296191,12.0967151544885,11.7644569636199,12.0741414627525
"hsa-miR-764",0,0,0,1,1.58496250072116,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1.58496250072116,0,0,0,0,0
"hsa-miR-766-3p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-766-5p",0,0,0,1,1.58496250072116,1,1,0,0,0,0,0,0,0,0,1,0,0,2.58496250072116,0,1,0,0,0,0,0,0,0,0
"hsa-miR-767-5p",5.4262647547021,7.06608919045777,6.10852445677817,5.28540221886225,5.95419631038687,5.16992500144231,3.70043971814109,2,4.52356195605701,3.58496250072116,4.75488750216347,5.90689059560852,2.58496250072116,4.24792751344359,3.8073549220576,4.58496250072116,1,5.4594316186373,6.28540221886225,4.4594316186373,5.12928301694497,5.16992500144231,4.95419631038687,4.95419631038687,6.06608919045777,4.85798099512757,4.24792751344359,4.4594316186373,4.4594316186373
"hsa-miR-769-5p",0,0,0,0,1.58496250072116,1,0,0,0,0,1,1.58496250072116,0,1,0,0,0,0,3.16992500144231,0,0,1,0,1,1,1,0,0,1.58496250072116
"hsa-miR-7704",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7706",0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,3.58496250072116,3.4594316186373,1.58496250072116,0,1.58496250072116,0
"hsa-miR-7848-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-7854-3p",1,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-7856-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7976",0,0,1.58496250072116,0,1.58496250072116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.58496250072116,0,0,1,1.58496250072116,0,0,0,0
"hsa-miR-7977",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-873-3p",6.74146698640115,5.90689059560852,7.23840473932508,7.06608919045777,7.31288295528436,7.16992500144231,5.08746284125034,4.64385618977472,6.08746284125034,6.74146698640115,6.61470984411521,7.59991284218713,5.04439411935845,6.4262647547021,5.70043971814109,6.91886323727459,2.8073549220576,7.15987133677839,7.4262647547021,6.22881869049588,8.43045255166553,7.15987133677839,7.18982455888002,7.53915881110803,7.65821148275179,7.11894107272351,6.10852445677817,5.93073733756289,6.64385618977472
"hsa-miR-873-5p",5.12928301694497,5.39231742277876,5.20945336562895,6.04439411935845,6.82017896241519,6.44294349584873,4,1.58496250072116,3.32192809488736,5,4.16992500144231,5.75488750216347,2.32192809488736,3,3.58496250072116,4.8073549220576,0,6.4262647547021,6.5077946401987,4.95419631038687,5.88264304936184,4.85798099512757,3.58496250072116,3.8073549220576,3.4594316186373,3.32192809488736,4.70043971814109,4.4594316186373,3.58496250072116
"hsa-miR-874-3p",7.31288295528436,7.23840473932508,7.78790255939143,7.74819284958946,8.3264294871223,7.85798099512757,2,3.8073549220576,4.52356195605701,6.02236781302845,6.22881869049588,6.85798099512757,4.16992500144231,4.52356195605701,3.16992500144231,6.78135971352466,1,8.1548181090521,8.18982455888002,7,4.95419631038687,7.61470984411521,5.32192809488736,5.4594316186373,5.70043971814109,5.08746284125034,5.61470984411521,5.49185309632967,4.85798099512757
"hsa-miR-874-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"hsa-miR-876-3p",1.58496250072116,2.8073549220576,1.58496250072116,1.58496250072116,1.58496250072116,0,0,0,1,0,0,1,1,0,0,0,0,1.58496250072116,2.58496250072116,2,1,1,0,0,0,1,0,0,1
"hsa-miR-876-5p",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-877-5p",0,0,0,1.58496250072116,1.58496250072116,1.58496250072116,0,1,1,0,0,0,0,0,0,1,0,1,1.58496250072116,0,0,0,0,1,1.58496250072116,0,0,0,0
"hsa-miR-885-3p",3.4594316186373,4.52356195605701,3.70043971814109,5,5.7279204545632,5.28540221886225,4.90689059560852,2.58496250072116,3.70043971814109,3.90689059560852,4.32192809488736,4.16992500144231,2.58496250072116,3.16992500144231,4.24792751344359,4.16992500144231,0,4.58496250072116,5.32192809488736,4.39231742277876,6.14974711950468,3.4594316186373,5.32192809488736,4.39231742277876,4.64385618977472,5.35755200461808,4,4.16992500144231,2.58496250072116
"hsa-miR-885-5p",6.4262647547021,8.5077946401987,6.35755200461808,5.95419631038687,6.18982455888002,5.95419631038687,3,2.58496250072116,3.70043971814109,3,2.32192809488736,4.52356195605701,2.8073549220576,3.58496250072116,2.8073549220576,2.8073549220576,2,6.35755200461808,6.4093909361377,6.3037807481771,3.70043971814109,5.04439411935845,4.90689059560852,5.20945336562895,5.55458885167764,5.58496250072116,5.08746284125034,4.39231742277876,4.75488750216347
"hsa-miR-889-3p",6.75488750216347,9.49585502688717,6.5077946401987,6.6724253419715,7.31288295528436,7.12928301694497,6.2667865406949,3.58496250072116,4.8073549220576,5.20945336562895,5.39231742277876,6.59991284218713,4.58496250072116,6.02236781302845,5.97727992349992,4.95419631038687,1.58496250072116,7.20945336562895,7.70043971814109,6.58496250072116,8.71424551766612,6.28540221886225,6.12928301694497,5.52356195605701,5.93073733756289,5.78135971352466,6.97727992349992,6,5.8073549220576
"hsa-miR-889-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"hsa-miR-9-3p",14.0020238474814,12.344850683943,13.8538943132476,15.0063260785249,15.781539014621,15.2280295008317,10.9136374280491,8.9915218460757,10.3253054550897,12.4900987548842,12.6418259720418,13.0681064758588,9.9614496943982,11.9650627567446,10.664447284548,12.3034953767904,8.68650052718322,15.3400934927837,15.6427568431619,14.2918901403386,13.4706588740606,13.3929881629651,10.652844973002,10.8864586957037,11.3342732853072,11.2137117981057,12.4361909954814,12.1708639504119,12.6033945308874
"hsa-miR-9-5p",11.5961897561444,12.7519624134609,11.6532929453828,12.720030446499,13.4928546201747,12.930367747439,10.2045711442492,8.5077946401987,8.98584193700334,10.6829945836817,10.6366246205436,11.780539767472,9.43254190038826,10.5401280385821,9.58871463558226,10.981567281903,7.31288295528436,13.1152062531532,13.8280372855802,12.0478055540076,12.8376279331714,11.4752267777423,10.0112272554233,9.73809225962049,9.9614496943982,10.3342732853072,11.3728650601126,10.8273427042341,10.6943578872215
"hsa-miR-92a-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0
"hsa-miR-92a-3p",9.37503943134693,9.81538329581354,9.01959072835788,9.72451385311995,10.631177055704,10.0953970227926,9.91587937883577,7.45121111183233,9.89633240390994,8.49984588708321,8.86108690599539,9.13185696060879,8.07681559705083,8.55458885167764,9.57175264350355,8.4093909361377,5,10.4522412404308,10.3663222142458,9.42206476617281,8.82972273508606,8.39660478118186,10.0940776856719,10.8185821774809,11.0707918094231,10.940313597146,9.36413465500805,8.79441586635011,8.81698362325538
"hsa-miR-92b-3p",8.88569637333939,9.98868468677217,8.66533591718518,9.70908381255034,10.2021238238305,10,8.54689445988764,6.7279204545632,8.94836723158468,7.96578428466209,8.08214904135387,8.18487534290828,7.11894107272351,8.17492568250068,7.78135971352466,7.76155123244448,4.8073549220576,10.1279943209764,10.2644426002266,9.35535109642481,9.75321674917896,8.35314682549808,9.39874369193819,8.89178370321831,9.22641219278879,9.63662462054365,8.16992500144231,7.84549005094437,8.39660478118186
"hsa-miR-92b-5p",3,2.58496250072116,3.58496250072116,4.4594316186373,4.32192809488736,4.08746284125034,4.95419631038687,2,4.24792751344359,4.24792751344359,4,3.90689059560852,2,3.58496250072116,3.4594316186373,4.16992500144231,1,4.24792751344359,4,1.58496250072116,4.08746284125034,2,4.39231742277876,4.32192809488736,4.85798099512757,4.85798099512757,3.70043971814109,3.58496250072116,2.32192809488736
"hsa-miR-93-3p",0,1.58496250072116,2,2.32192809488736,2.32192809488736,1.58496250072116,0,0,0,0,0,0,1,0,0,0,0,2.58496250072116,2.58496250072116,2,0,1.58496250072116,1.58496250072116,1,0,0,0,0,0
"hsa-miR-93-5p",3.16992500144231,6.58496250072116,2.8073549220576,4.64385618977472,5.04439411935845,4.39231742277876,0,0,1.58496250072116,0,1.58496250072116,3,0,1.58496250072116,0,2.32192809488736,0,5.20945336562895,5.97727992349992,4.39231742277876,2,3.4594316186373,1,2,2.8073549220576,2,2.32192809488736,2,1.58496250072116
"hsa-miR-933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"hsa-miR-935",4.16992500144231,4.8073549220576,4,5,5.93073733756289,5.7279204545632,3.16992500144231,2.32192809488736,4.70043971814109,2,2.58496250072116,1.58496250072116,1.58496250072116,2.8073549220576,2.8073549220576,3.16992500144231,0,5.8073549220576,5.70043971814109,5.08746284125034,3.32192809488736,2.8073549220576,3.90689059560852,4,4.39231742277876,4.90689059560852,2.8073549220576,2.58496250072116,2.8073549220576
"hsa-miR-939-5p",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"hsa-miR-940",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-941",0,1.58496250072116,2.32192809488736,2,2.8073549220576,1.58496250072116,1,1,2.58496250072116,1,1,0,1,2.32192809488736,3.8073549220576,3,0,2,2.32192809488736,1,0,2.32192809488736,2,4,4.32192809488736,3.70043971814109,1,0,2.8073549220576
"hsa-miR-942-3p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-942-5p",1,0,0,0,2.58496250072116,2,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,2.8073549220576,1,0,0,0,1,2,0,0,1,0
"hsa-miR-943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-95-3p",0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"hsa-miR-96-5p",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-98-3p",0,1,0,3.32192809488736,2,2.32192809488736,0,1,1,0,0,0,0,0,0,1,0,2.58496250072116,3.4594316186373,1,0,0,1,0,0,0,0,0,1.58496250072116
"hsa-miR-98-5p",5.28540221886225,5.97727992349992,5.4262647547021,6.8703647195834,7.19967234483636,7.18982455888002,4.85798099512757,2.58496250072116,3.70043971814109,4.90689059560852,4.24792751344359,5.16992500144231,2.58496250072116,4.64385618977472,3.90689059560852,5.4262647547021,1.58496250072116,7.4093909361377,8.33985000288462,6.4093909361377,6.70043971814109,4.95419631038687,4.39231742277876,4.08746284125034,4.32192809488736,4.4594316186373,5.08746284125034,4.64385618977472,5.4262647547021
"hsa-miR-99a-3p",1.58496250072116,2.8073549220576,1.58496250072116,1,2.32192809488736,3,0,0,0,0,0,1,0,0,0,0,0,2,3.16992500144231,0,1,1,0,0,0,0,0,0,0
"hsa-miR-99a-5p",16.0624888988744,15.4408042967711,16.0397544339364,15.5610790686681,16.0970239174733,15.8908817369239,13.3687792600413,12.4419067045422,14.0095662217129,15.0597669314828,14.9692515996618,15.8273178915716,13.3947306294316,14.9748626734942,13.9735180047037,15.382455161936,11.6746336617673,16.1638068922794,16.5377644048498,15.1992889246728,15.9329298310283,15.8913802616869,15.6928878881847,15.4991607431761,15.7606419899357,15.781743902877,15.8568631731127,15.5429713843781,15.3718106697631
"hsa-miR-99b-3p",6.3037807481771,7.4262647547021,6.64385618977472,6.7279204545632,7.4757334309664,7.09803208296053,5.93073733756289,5.12928301694497,5.78135971352466,6.20945336562895,6.02236781302845,7.2667865406949,5.52356195605701,6.55458885167764,5.90689059560852,6.4093909361377,3.4594316186373,7.43462822763672,7.6724253419715,6.10852445677817,8.37503943134693,6.4262647547021,7.07681559705083,7.34872815423108,7.15987133677839,7.02236781302845,6.59991284218713,6.20945336562895,6.35755200461808
"hsa-miR-99b-5p",12.257977058564,11.7578066721972,12.1573469353628,12.0317012027403,12.631177055704,12.4046093978377,12.0122753448561,9.38370429247405,11.7673568541257,11.1484765821783,11.3712321283696,11.706064267335,10.2957689344205,11.0993478104032,11.8536994203002,11.1535520317081,7.4178525148859,12.7378810768578,13.1397112166619,12.0937476627857,13.7606160031563,11.7842258604263,12.8057438721516,12.5788443915582,12.8845521339872,13.1907506496624,11.8285332104556,11.3072008091408,11.0437108633472
